-5.859144330024719238e-01 -4.311966896057128906e-01 -1.468118280172348022e-01 -5.560590624809265137e-01 -2.659258842468261719e-01 1.167908981442451477e-01 -5.911894440650939941e-01 3.198630809783935547e-01 -4.454469680786132812e-02 4.760331287980079651e-02 -3.286783397197723389e-01 -8.962772488594055176e-01 -7.173230499029159546e-02 -1.071794033050537109e+00 2.396797537803649902e-01 -4.379588365554809570e-01 5.200537294149398804e-02 -1.934321671724319458e-01 -3.337484002113342285e-01 5.532897636294364929e-02 -4.729239046573638916e-01 -6.163321733474731445e-01 -3.178073465824127197e-01 -4.049884155392646790e-02 -6.546847820281982422e-01 3.387754783034324646e-02 -7.317851781845092773e-01 -4.290477931499481201e-01 2.356622964143753052e-01 -2.103081792593002319e-01 -3.435870110988616943e-01 -8.620597124099731445e-01 -4.031536877155303955e-01 -1.659994274377822876e-01 -2.972315549850463867e-01 -6.372963190078735352e-01 -9.235411137342453003e-02 8.035057783126831055e-02 -5.583574771881103516e-01 -2.090415656566619873e-01 -1.180011034011840820e+00 -5.774859189987182617e-01 -3.238696232438087463e-02 -7.548732161521911621e-01 -3.751751482486724854e-01 -5.234867930412292480e-01 -4.825659990310668945e-01 -7.063560485839843750e-01 -8.293866366147994995e-02 -1.696849018335342407e-01
-6.196740083396434784e-03 -2.493354678153991699e-01 -2.197528928518295288e-01 3.756931424140930176e-01 1.379705071449279785e-01 2.257657945156097412e-01 -5.010498687624931335e-02 2.976139485836029053e-01 -3.075381517410278320e-01 -2.394003719091415405e-01 -3.203779458999633789e-01 -3.525702282786369324e-02 9.560996666550636292e-03 1.683392673730850220e-01 1.256255712360143661e-02 -9.577950090169906616e-02 -2.135936617851257324e-01 -4.951414093375205994e-02 6.317722797393798828e-02 5.832770466804504395e-01 5.492127537727355957e-01 1.385088413953781128e-01 -1.059118211269378662e-01 -4.205170571804046631e-01 9.082311391830444336e-02 -3.731098473072052002e-01 -1.406144723296165466e-02 9.976303577423095703e-02 4.134005308151245117e-01 5.621222779154777527e-02 2.206499278545379639e-01 -1.310113370418548584e-01 4.143738374114036560e-02 2.855890989303588867e-01 1.891048401594161987e-01 -2.796764969825744629e-01 1.442257314920425415e-01 -2.083991467952728271e-02 2.733663022518157959e-01 1.008857339620590210e-01 -7.473461627960205078e-01 3.778017163276672363e-01 3.043465688824653625e-02 -3.583636283874511719e-01 3.808096349239349365e-01 5.998901724815368652e-01 3.752814233303070068e-01 1.915445774793624878e-01 -1.113582104444503784e-01 7.830396294593811035e-01
-2.016309946775436401e-01 1.334244012832641602e-01 -8.996816873550415039e-01 -3.862988948822021484e-02 -6.009920835494995117e-01 -1.080108880996704102e-01 -6.766735315322875977e-01 -8.563486933708190918e-01 5.063630938529968262e-01 -7.422753572463989258e-01 -9.451176524162292480e-01 -4.617702960968017578e-01 1.408607363700866699e-01 -9.201025962829589844e-01 -8.200562000274658203e-02 -6.458860635757446289e-01 1.088207811117172241e-01 -2.647913396358489990e-01 4.551765974611043930e-03 2.086637765169143677e-01 -2.108306735754013062e-01 4.371896982192993164e-01 -8.381562232971191406e-01 2.263307273387908936e-01 -3.936087787151336670e-01 2.320232056081295013e-02 1.642589457333087921e-02 -5.213108062744140625e-01 -4.878434538841247559e-01 -4.788785874843597412e-01 -5.537232756614685059e-01 -7.370477318763732910e-01 -4.821262955665588379e-01 -6.447421014308929443e-02 -2.361873090267181396e-01 -1.744748204946517944e-01 -7.902547121047973633e-01 -3.958653509616851807e-01 -7.772924304008483887e-01 -3.186567127704620361e-01 1.479066461324691772e-01 -8.440165966749191284e-02 6.147091463208198547e-02 9.576849341392517090e-01 5.408735275268554688e-01 3.956040018238127232e-04 8.580782264471054077e-02 -3.200389742851257324e-01 -3.351980447769165039e-01 5.637080222368240356e-02
4.292942583560943604e-01 4.254935681819915771e-01 6.251170635223388672e-01 2.022486031055450439e-01 -1.163599193096160889e-01 5.731500983238220215e-01 -2.665591835975646973e-01 5.314232707023620605e-01 7.676693145185709000e-03 -2.272978425025939941e-02 -2.085415571928024292e-01 3.441036492586135864e-02 3.038343489170074463e-01 3.516275584697723389e-01 1.033230721950531006e-01 2.845388054847717285e-01 -3.037810623645782471e-01 2.529915273189544678e-01 4.569446295499801636e-02 1.344769477844238281e+00 6.002910137176513672e-01 3.554202020168304443e-01 2.287069708108901978e-01 -2.788600325584411621e-01 -2.082002013921737671e-01 -3.985431194305419922e-01 3.250952661037445068e-01 2.207428216934204102e-02 1.385234236717224121e+00 -2.773255109786987305e-01 -2.462485730648040771e-01 2.794921398162841797e-01 -2.755695767700672150e-02 2.577808499336242676e-01 -1.135360077023506165e-02 -4.114840328693389893e-01 1.610041260719299316e-01 1.774694472551345825e-01 3.109810948371887207e-01 2.357855252921581268e-02 -4.064081907272338867e-01 5.596979260444641113e-01 -3.224382102489471436e-01 2.880382835865020752e-01 9.589953422546386719e-01 9.730501770973205566e-01 1.331303715705871582e-01 4.071332812309265137e-01 -7.124717347323894501e-03 1.022181272506713867e+00
-2.796761691570281982e-01 -3.793387115001678467e-01 3.944506049156188965e-01 -4.418677091598510742e-01 -6.629842519760131836e-02 -1.151386648416519165e-01 -8.516908884048461914e-01 4.824771285057067871e-01 -1.811457723379135132e-01 -8.149273693561553955e-02 -3.835089802742004395e-01 -6.362931132316589355e-01 2.198013709858059883e-03 -5.300239920616149902e-01 3.628420233726501465e-01 -1.370067149400711060e-02 -2.357663810253143311e-01 -1.041571870446205139e-01 -1.047391965985298157e-01 -2.360961884260177612e-01 -5.032275319099426270e-01 -7.049331665039062500e-01 1.347889541648328304e-03 -8.192944526672363281e-02 -6.490741968154907227e-01 8.869648911058902740e-03 -2.074951678514480591e-01 -3.595484793186187744e-01 -2.217031121253967285e-01 -1.575882732868194580e-01 -4.665873050689697266e-01 -9.129871129989624023e-01 -4.933261275291442871e-01 -1.006387695670127869e-01 -5.180360674858093262e-01 -5.704297423362731934e-01 -1.875497847795486450e-01 -8.603795617818832397e-02 -7.030870914459228516e-01 -3.434001207351684570e-01 -1.709297418594360352e+00 6.790437102317810059e-01 -9.381119012832641602e-01 -1.539394021034240723e+00 -5.419321060180664062e-01 -3.485979139804840088e-01 -1.918611228466033936e-01 -2.680231332778930664e-01 4.221262410283088684e-02 -3.066585361957550049e-01
-4.178292453289031982e-01 -3.455067276954650879e-01 -3.923969864845275879e-01 2.968387007713317871e-01 7.368433475494384766e-02 5.358296632766723633e-01 2.000971697270870209e-02 -2.419938743114471436e-01 2.087856382131576538e-01 -9.314991533756256104e-02 -7.109082341194152832e-01 -5.367455482482910156e-01 4.489501416683197021e-01 -8.001305162906646729e-02 -2.151412218809127808e-01 -2.180587314069271088e-02 -2.169463634490966797e-01 2.664916217327117920e-01 2.460349500179290771e-01 6.555405855178833008e-01 -1.363557726144790649e-01 5.094401836395263672e-01 -3.502659201622009277e-01 -4.035748541355133057e-01 -6.541917324066162109e-01 -5.089857578277587891e-01 1.300672255456447601e-02 7.184805721044540405e-02 9.033191949129104614e-02 5.216204002499580383e-02 -3.444422408938407898e-02 -4.037298858165740967e-01 3.564881086349487305e-01 -4.893875122070312500e-02 2.644338011741638184e-01 5.664201378822326660e-01 5.518093705177307129e-02 2.119189798831939697e-01 -6.060573831200599670e-02 1.076639592647552490e-01 9.873529076576232910e-01 -2.054898738861083984e-01 -1.984929740428924561e-01 -2.865949869155883789e-01 8.331207633018493652e-01 -1.632884889841079712e-02 1.390879601240158081e-01 2.367740683257579803e-02 7.288413494825363159e-02 3.252941966056823730e-01
-2.136349529027938843e-01 -2.245260179042816162e-01 -1.150812864303588867e+00 -4.120605587959289551e-01 -5.046749114990234375e-01 -1.631154567003250122e-01 -4.252612292766571045e-01 -6.711757779121398926e-01 -8.221460878849029541e-02 -5.847711563110351562e-01 -5.875000953674316406e-01 -3.898407518863677979e-01 7.123365532606840134e-03 -5.847855210304260254e-01 9.363492578268051147e-02 -6.337573528289794922e-01 -8.662994951009750366e-02 -2.685500085353851318e-01 -1.949054151773452759e-01 -1.246311590075492859e-01 -1.440115123987197876e-01 2.342613190412521362e-01 -1.042618513107299805e+00 1.012033671140670776e-01 -3.915082514286041260e-01 7.817406952381134033e-02 -3.336419537663459778e-02 -6.475262045860290527e-01 -6.084010004997253418e-01 -1.472202390432357788e-01 -6.601048707962036133e-01 -5.324987173080444336e-01 -6.727417707443237305e-01 -3.577488958835601807e-01 -7.216061949729919434e-01 -3.091402053833007812e-01 -6.935858726501464844e-01 -5.063552260398864746e-01 -3.760808706283569336e-01 -7.397339344024658203e-01 -2.325177639722824097e-01 1.026145145297050476e-01 -1.240803301334381104e-01 4.803066253662109375e-01 5.826280117034912109e-01 -1.387379765510559082e-01 -4.917428195476531982e-01 1.091650351881980896e-01 -5.793272256851196289e-01 1.232830435037612915e-01
-2.014997303485870361e-01 2.789407968521118164e-02 1.479856371879577637e+00 -1.705698370933532715e-01 4.845410585403442383e-01 6.097899675369262695e-01 -1.518823802471160889e-01 1.155373454093933105e+00 1.393881812691688538e-02 9.039229154586791992e-01 -2.047201991081237793e-01 -3.725232928991317749e-02 5.866445973515510559e-02 5.777975320816040039e-01 1.635090708732604980e-01 7.556845545768737793e-01 -2.622397541999816895e-01 1.017525434494018555e+00 2.368971891701221466e-02 1.163227438926696777e+00 2.627568244934082031e-01 -1.065661851316690445e-02 1.006738185882568359e+00 -1.687210798263549805e-01 -7.197286188602447510e-02 -4.184223115444183350e-01 7.747342437505722046e-02 1.060627922415733337e-01 1.972445726394653320e+00 -3.330812230706214905e-02 -3.845335915684700012e-02 -2.641337551176548004e-02 2.787549793720245361e-01 2.203399688005447388e-01 1.214884072542190552e-01 -2.465270757675170898e-01 4.702847301959991455e-01 2.382711172103881836e-01 9.293575286865234375e-01 1.881556808948516846e-01 -1.078625023365020752e-01 4.923999011516571045e-01 -9.293957948684692383e-01 4.291351735591888428e-01 9.618976116180419922e-01 9.770056009292602539e-01 6.557809710502624512e-01 2.438274472951889038e-01 2.106008380651473999e-01 9.318107366561889648e-01
-1.296610683202743530e-01 -6.043801084160804749e-02 7.182972431182861328e-01 1.869065761566162109e-01 6.058696508407592773e-01 4.271228611469268799e-01 -6.331913173198699951e-03 2.590576112270355225e-01 5.419428944587707520e-01 7.286354303359985352e-01 -5.379011631011962891e-01 7.953848689794540405e-02 3.039957284927368164e-01 -2.327330112457275391e-01 -2.057649344205856323e-01 5.751850008964538574e-01 -1.020594090223312378e-01 1.448335289955139160e+00 -1.267665922641754150e-01 8.097131848335266113e-01 -3.468319028615951538e-02 2.114770114421844482e-01 4.702693521976470947e-01 -1.086621135473251343e-01 -1.019408628344535828e-01 -5.116510987281799316e-01 -1.263286769390106201e-01 1.518115103244781494e-01 1.113345026969909668e+00 3.728324770927429199e-01 3.390199840068817139e-01 -3.857673406600952148e-01 1.670928597450256348e-01 6.392526626586914062e-02 5.046039223670959473e-01 5.329995751380920410e-01 3.977933824062347412e-01 3.097946643829345703e-01 3.564109504222869873e-01 4.456567764282226562e-01 9.819470643997192383e-01 -2.044782042503356934e-01 -1.073495373129844666e-01 -6.313130259513854980e-02 7.562228441238403320e-01 1.114863753318786621e-01 6.224058270454406738e-01 2.809219956398010254e-01 4.250306487083435059e-01 1.375518590211868286e-01
-4.476108253002166748e-01 2.279887720942497253e-02 1.767337173223495483e-01 -1.946570128202438354e-01 -4.468024969100952148e-01 6.028997153043746948e-02 -5.635694265365600586e-01 4.246736168861389160e-01 -6.315003335475921631e-02 -3.984807729721069336e-01 -8.265098333358764648e-01 -4.099065065383911133e-01 -3.725850284099578857e-01 -7.502878904342651367e-01 7.397081255912780762e-01 -1.908640563488006592e-01 5.238373875617980957e-01 -1.497422009706497192e-01 -2.733923196792602539e-01 -4.378311038017272949e-01 -4.482423067092895508e-01 -3.140714168548583984e-01 -2.444854751229286194e-02 2.603231966495513916e-01 -3.509925603866577148e-01 6.566079854965209961e-01 -4.120825603604316711e-02 -6.951977014541625977e-01 -9.077609777450561523e-01 -3.063788712024688721e-01 -4.213398396968841553e-01 -5.005105137825012207e-01 -6.201601028442382812e-01 -1.983005702495574951e-01 -1.140605062246322632e-01 -1.214510202407836914e+00 -4.518127739429473877e-01 -5.151710510253906250e-01 -3.820867538452148438e-01 -7.247441411018371582e-01 -1.546916127204895020e+00 6.638000011444091797e-01 -7.659410834312438965e-01 -5.696572661399841309e-01 -4.145500659942626953e-01 -5.581324696540832520e-01 -1.784076690673828125e-01 -3.696706593036651611e-01 -4.332271814346313477e-01 -4.823856949806213379e-01
